,conversation id,turn,score distilbert,score roberta
169,16,9,"(0.0026069283485412598, 0.006012976169586182)","(0.016609354490242347, 0.8670511374810889)"
170,17,0,"(0.9014753103256226, 0.005974173545837402)","(0.14592147044487827, 0.012013625560453203)"
171,17,1,"(0.06527295708656311, 0.0014791786670684814)","(0.14631762802211656, 0.02461733536004982)"
172,17,2,"(0.0009760260581970215, 0.0007723569869995117)","(0.006309672094984092, 0.005098057295983896)"
173,17,3,"(0.9801147878170013, 0.9573692083358765)","(0.9662010742194002, 0.05050773285211539)"
174,17,4,"(0.9742644131183624, 0.04055291414260864)","(0.963018446402465, 0.11353473629838215)"
175,17,5,"(0.9803126752376556, 0.0006948709487915039)","(0.9678434959124969, 0.005192057038773682)"
176,17,6,"(0.008786976337432861, 0.00043123960494995117)","(0.0076456316121923515, 0.004933713543258373)"
177,17,7,"(0.9757731258869171, 0.000394284725189209)","(0.9727101852822556, 0.004941111843683921)"
178,17,8,"(0.0007806718349456787, 0.00040152668952941895)","(0.005847883811230841, 0.005300806099688471)"
179,17,9,"(0.9804847240447998, 0.8333765268325806)","(0.9730058073619027, 0.5488297126253172)"
180,18,0,"(0.9746579825878143, 0.001242518424987793)","(0.9763575579162542, 0.03952097375252793)"
181,18,1,"(0.0035075843334198, 0.8172028958797455)","(0.9799499682933813, 0.9266250814764463)"
182,18,2,"(0.9734755456447601, 0.0009330213069915771)","(0.9684835152642969, 0.009700191355783271)"
183,18,3,"(0.0016662776470184326, 0.001015990972518921)","(0.04988693122945056, 0.04742061722828056)"
184,18,4,"(0.0011447668075561523, 0.0008554756641387939)","(0.015150793757301401, 0.00981894596685034)"
185,18,5,"(0.000995546579360962, 0.0010101497173309326)","(0.012382769923916298, 0.01732602291920483)"
186,18,6,"(0.0007808506488800049, 0.00044021010398864746)","(0.005604091563696125, 0.00513344379461065)"
187,18,7,"(0.0009115338325500488, 0.0006139576435089111)","(0.005113050010817075, 0.005367156247831602)"
188,18,8,"(0.947657972574234, 0.7591549456119537)","(0.9235718043376941, 0.8620342972219703)"
189,18,9,"(0.00048619508743286133, 0.0005804002285003662)","(0.005055784656130003, 0.004994667133021339)"
190,19,0,"(0.9782629609107971, 0.000713050365447998)","(0.9754138052133822, 0.00523719678331789)"
191,19,1,"(0.058633774518966675, 0.0004501938819885254)","(0.022054956123182763, 0.005551169767259365)"
192,19,2,"(0.039258092641830444, 0.003138631582260132)","(0.9303340579013709, 0.06929431737374872)"
193,19,3,"(0.9809814095497131, 0.05192768573760986)","(0.9767090740489488, 0.07122497795823851)"
194,19,4,"(0.0007098913192749023, 0.00045561790466308594)","(0.05160849649632891, 0.008827548780388775)"
195,19,5,"(0.1365671455860138, 0.1791861653327942)","(0.885664022674165, 0.6505432445412186)"
196,19,6,"(0.9762165546417236, 0.00047007203102111816)","(0.9758424400354357, 0.005271168193744916)"
197,19,7,"(0.0009748339653015137, 0.0007722377777099609)","(0.0055417146291165875, 0.005341950976389174)"
198,19,8,"(0.0007041990756988525, 0.0004024803638458252)","(0.025271885097795457, 0.00652742961129756)"
199,19,9,"(0.0006712675094604492, 0.00047847628593444824)","(0.005987721446674342, 0.004994183727835257)"
