,conversation id,turn,score distilbert,score roberta
151,15,1,"(0.1252060830593109, 0.0025332868099212646)","(0.9474789066457218, 0.01768200953393422)"
152,15,2,"(0.0005513429641723633, 0.0003902316093444824)","(0.005224770540902752, 0.005044822912365907)"
153,15,3,"(0.0028592348098754883, 0.0005204081535339355)","(0.005809674719707395, 0.0051074450217359554)"
154,15,4,"(0.0006292164325714111, 0.0027210116386413574)","(0.005026481853042226, 0.009129307405210358)"
155,15,5,"(0.0009074509143829346, 0.00048154592514038086)","(0.005453524966812426, 0.005086029473335965)"
156,15,6,"(0.0006493926048278809, 0.0015021562576293945)","(0.005422811512373202, 0.011589417067936359)"
157,15,7,"(0.0008776187896728516, 0.0004113614559173584)","(0.005698599515707526, 0.005361688689417286)"
158,15,8,"(0.0009221136569976807, 0.0004894137382507324)","(0.03139558631978759, 0.010465055895482864)"
159,15,9,"(0.00697895884513855, 0.0017024576663970947)","(0.13475535893339016, 0.008071610455843722)"
160,16,0,"(0.0013947784900665283, 0.03983527421951294)","(0.10114492261422953, 0.7321192968350649)"
161,16,1,"(0.002249389886856079, 0.012021839618682861)","(0.7471951454523678, 0.9149024585517278)"
162,16,2,"(0.002547740936279297, 0.025903910398483276)","(0.8782680138504747, 0.6844858599255139)"
163,16,3,"(0.9446773529052734, 0.2416655719280243)","(0.9487023745821956, 0.7816473727216008)"
164,16,4,"(0.0008659958839416504, 0.0010991394519805908)","(0.006286419014953105, 0.04610081069059926)"
165,16,5,"(0.0009282827377319336, 0.0015342235565185547)","(0.016421052205276027, 0.04400001251038925)"
166,16,6,"(0.0005797445774078369, 0.0006317794322967529)","(0.0052799488018006905, 0.0051181172145477625)"
167,16,7,"(0.0008052587509155273, 0.0004184246063232422)","(0.005182612939520575, 0.005028514082124204)"
168,16,8,"(0.8483162224292755, 0.004482537508010864)","(0.8780128188442514, 0.11588758578198204)"
169,16,9,"(0.000567018985748291, 0.00037729740142822266)","(0.005393919848350394, 0.005247924585164137)"
170,17,0,"(0.11731168627738953, 0.8387472331523895)","(0.8517338075350472, 0.7468831666117758)"
171,17,1,"(0.0006080567836761475, 0.0004451572895050049)","(0.008354115298123443, 0.007306221744279466)"
172,17,2,"(0.00137367844581604, 0.000885695219039917)","(0.007520184201460488, 0.005353326352062247)"
173,17,3,"(0.0005874335765838623, 0.00039693713188171387)","(0.004941590137361998, 0.004873962701454948)"
174,17,4,"(0.008580237627029419, 0.0005329549312591553)","(0.0920528846100966, 0.005046247199289889)"
175,17,5,"(0.0011959671974182129, 0.0004265904426574707)","(0.005120630826692211, 0.00514216204418994)"
176,17,6,"(0.00413098931312561, 0.0006168484687805176)","(0.025769111036890918, 0.020348325780504318)"
177,17,7,"(0.009574353694915771, 0.0006282031536102295)","(0.09943363608472372, 0.029303426752915966)"
